Sequence Count, Start Location, End Location 
0,1250955,1250955,
0,1251308,1251308,
0,1252928,1252928,
0,1253130,1253130,
0,1254463,1254463,
0,1255119,1255119,
0,1256374,1256374,
0,1256458,1256458,
0,1259229,1259229,
0,1259723,1259723,
0,1260294,1260294,
0,1261588,1261588,
0,1262665,1262665,
0,1263025,1263025,
0,1263094,1263094,
0,1264230,1264230,
0,1264917,1264917,
0,1265049,1265049,
0,1265075,1265075,
0,1265084,1265084,
0,1265206,1265206,
0,1265239,1265239,
0,1265427,1265427,
0,1265455,1265455,
0,1265527,1265527,
0,1265632,1265632,
0,1266829,1266829,
0,1267130,1267130,
0,1267684,1267684,
0,1267921,1267921,
0,1268002,1268002,
0,1268050,1268050,
0,1268079,1268079,
0,1268332,1268332,
0,1268371,1268371,
0,1268434,1268434,
0,1268490,1268490,
0,1270004,1270004,
0,1270771,1270771,
0,1270994,1270994,
0,1271947,1271947,
0,1272824,1272824,
0,1273669,1273669,
0,1273783,1273783,
0,1273807,1273807,
0,1274450,1274450,
0,1274526,1274526,
0,1274561,1274561,
0,1274665,1274665,
0,1274833,1274833,
0,1275182,1275182,
0,1275350,1275350,
0,1276012,1276012,
0,1276036,1276036,
0,1276646,1276646,
0,1276717,1276717,
0,1276795,1276795,
0,1276810,1276810,
0,1276846,1276846,
0,1276877,1276877,
0,1276891,1276891,
0,1276946,1276946,
0,1279102,1279102,
0,1280024,1280024,
0,1281112,1281112,
0,1282024,1282024,
0,1284339,1284339,
0,1284826,1284826,
0,1287818,1287818,
0,1287833,1287833,
0,1289805,1289805,
0,1289862,1289862,
0,1290418,1290418,
0,1290436,1290436,
0,1293664,1293664,
0,1293795,1293795,
0,1294189,1294189,
0,1294204,1294204,
0,1294288,1294288,
0,1297201,1297201,
0,1299828,1299828,
0,1303025,1303025,
0,1305169,1305169,
0,1306212,1306212,
0,1306448,1306448,
0,1306964,1306964,
0,1306995,1306995,
0,1307716,1307716,
0,1307878,1307878,
0,1308426,1308426,
0,1308557,1308557,
0,1308652,1308652,
0,1309330,1309330,
0,1309489,1309489,
0,1310917,1310917,
0,1310943,1310943,
0,1311487,1311487,
0,1311799,1311799,
0,1311850,1311850,
0,1312096,1312096,
0,1314199,1314199,
0,1314392,1314392,
0,1316258,1316258,
0,1317083,1317083,
0,1317288,1317288,
0,1317363,1317363,
0,1318231,1318231,
0,1318271,1318271,
0,1319552,1319552,
0,1320222,1320222,
0,1321854,1321854,
0,1322117,1322117,
0,1322235,1322235,
0,1322412,1322412,
0,1322988,1322988,
0,1324804,1324804,
0,1325812,1325812,
0,1326213,1326213,
0,1326332,1326332,
0,1326504,1326504,
0,1328963,1328963,
0,1329148,1329148,
0,1330306,1330306,
0,1330613,1330613,
0,1332523,1332523,
0,1333655,1333655,
0,1334124,1334124,
0,1334167,1334167,
0,1335020,1335020,
0,1335336,1335336,
0,1335347,1335347,
0,1335440,1335440,
0,1335509,1335509,
0,1336718,1336718,
0,1340203,1340203,
0,1340570,1340570,
0,1340970,1340970,
0,1341754,1341754,
0,1341815,1341815,
0,1343204,1343204,
0,1343891,1343891,
0,1345349,1345349,
0,1345894,1345894,
0,1347831,1347831,
0,1348396,1348396,
0,1348408,1348408,
0,1348665,1348665,
0,1348820,1348820,
0,1350171,1350171,
0,1350264,1350264,
0,1353011,1353011,
0,1353637,1353637,
0,1353956,1353956,
0,1354736,1354736,
0,1355096,1355096,
0,1355368,1355368,
0,1355426,1355426,
0,1357753,1357753,
0,1358158,1358158,
0,1359307,1359307,
0,1359838,1359838,
0,1360149,1360149,
0,1360179,1360179,
0,1360288,1360288,
0,1360498,1360498,
0,1361413,1361413,
0,1361616,1361616,
0,1361877,1361877,
0,1363931,1363931,
0,1364973,1364973,
0,1366296,1366296,
0,1366500,1366500,
0,1367120,1367120,
0,1368487,1368487,
0,1368500,1368500,
0,1369132,1369132,
0,1369562,1369562,
0,1370068,1370068,
0,1370645,1370645,
0,1372463,1372463,
0,1372814,1372814,
0,1373637,1373637,
0,1374285,1374285,
0,1374499,1374499,
0,1374668,1374668,
0,1374692,1374692,
0,1374923,1374923,
0,1375493,1375493,
0,1375555,1375555,
0,1375809,1375809,
0,1376213,1376213,
0,1376508,1376508,
0,1377081,1377081,
0,1377661,1377661,
0,1377767,1377767,
0,1378086,1378086,
0,1378953,1378953,
0,1385218,1385218,
0,1385291,1385291,
0,1385370,1385370,
0,1385620,1385620,
0,1385731,1385731,
0,1387061,1387061,
0,1387093,1387093,
0,1387692,1387692,
0,1388049,1388049,
0,1388356,1388356,
0,1389836,1389836,
0,1390874,1390874,
0,1391471,1391471,
0,1391654,1391654,
0,1391735,1391735,
0,1393258,1393258,
0,1394228,1394228,
0,1394731,1394731,
0,1395249,1395249,
0,1395304,1395304,
0,1396195,1396195,
0,1396723,1396723,
0,1396874,1396874,
0,1396954,1396954,
0,1398179,1398179,
0,1398465,1398465,
0,1398836,1398836,
0,1402454,1402454,
0,1402529,1402529,
0,1402884,1402884,
0,1403329,1403329,
0,1403607,1403607,
0,1404072,1404072,
0,1405609,1405609,
0,1406265,1406265,
0,1406271,1406271,
0,1406913,1406913,
0,1407802,1407802,
0,1407869,1407869,
0,1407943,1407943,
0,1408146,1408146,
0,1408579,1408579,
0,1409063,1409063,
0,1409848,1409848,
0,1411115,1411115,
0,1411341,1411341,
0,1411759,1411759,
0,1411874,1411874,
0,1414321,1414321,
0,1414530,1414530,
0,1414648,1414648,
0,1415173,1415173,
0,1415497,1415497,
0,1415620,1415620,
0,1415914,1415914,
0,1416942,1416942,
0,1417014,1417014,
0,1417021,1417021,
0,1417471,1417471,
0,1418123,1418123,
0,1420507,1420507,
0,1421193,1421193,
0,1421790,1421790,
0,1421973,1421973,
0,1422054,1422054,
0,1423056,1423056,
0,1423783,1423783,
0,1423877,1423877,
0,1424482,1424482,
0,1425080,1425080,
0,1425135,1425135,
0,1425702,1425702,
0,1426069,1426069,
0,1426179,1426179,
0,1426438,1426438,
0,1427111,1427111,
0,1428926,1428926,
0,1429585,1429585,
0,1429696,1429696,
0,1429994,1429994,
0,1433059,1433059,
0,1434762,1434762,
0,1435203,1435203,
0,1438705,1438705,
0,1439985,1439985,
0,1440470,1440470,
0,1440580,1440580,
0,1440589,1440589,
0,1440760,1440760,
0,1441679,1441679,
0,1441758,1441758,
0,1441871,1441871,
0,1443275,1443275,
0,1443284,1443284,
0,1443350,1443350,
0,1443705,1443705,
0,1444147,1444147,
0,1444428,1444428,
0,1444888,1444888,
0,1445683,1445683,
0,1447340,1447340,
0,1448186,1448186,
0,1448253,1448253,
0,1448327,1448327,
0,1449469,1449469,
0,1449695,1449695,
0,1450113,1450113,
0,1450226,1450226,
0,1450849,1450849,
0,1450910,1450910,
0,1450922,1450922,
0,1451060,1451060,
0,1451133,1451133,
0,1452988,1452988,
0,1453197,1453197,
0,1453315,1453315,
0,1453337,1453337,
0,1453662,1453662,
0,1454996,1454996,
0,1455068,1455068,
0,1455075,1455075,
0,1456126,1456126,
0,1456852,1456852,
0,1457041,1457041,
0,1457227,1457227,
0,1458235,1458235,
0,1459519,1459519,
0,1459702,1459702,
0,1459783,1459783,
0,1461288,1461288,
0,1461341,1461341,
0,1461528,1461528,
0,1462549,1462549,
0,1462604,1462604,
0,1462737,1462737,
0,1463913,1463913,
0,1464729,1464729,
0,1465421,1465421,
0,1466285,1466285,
0,1467488,1467488,
0,1467879,1467879,
0,1467954,1467954,
0,1468417,1468417,
0,1468794,1468794,
0,1469149,1469149,
0,1470788,1470788,
0,1471160,1471160,
0,1472225,1472225,
0,1472312,1472312,
0,1473001,1473001,
0,1473024,1473024,
0,1473084,1473084,
0,1473236,1473236,
0,1473241,1473241,
0,1473309,1473309,
0,1473318,1473318,
0,1473324,1473324,
0,1473330,1473330,
0,1473340,1473340,
0,1473598,1473598,
0,1473854,1473854,
0,1474037,1474037,
0,1474175,1474175,
0,1474467,1474467,
0,1474506,1474506,
0,1476303,1476303,
0,1476359,1476359,
0,1478132,1478132,
0,1478255,1478255,
0,1478664,1478664,
0,1479325,1479325,
0,1479391,1479391,
0,1480403,1480403,
0,1481752,1481752,
0,1482658,1482658,
0,1482715,1482715,
0,1483420,1483420,
0,1483561,1483561,
0,1484204,1484204,
0,1484294,1484294,
0,1484508,1484508,
0,1485719,1485719,
0,1486587,1486587,
0,1486896,1486896,
0,1487096,1487096,
0,1487133,1487133,
0,1487156,1487156,
0,1487464,1487464,
0,1488154,1488154,
0,1489374,1489374,
0,1489407,1489407,
0,1489429,1489429,
0,1490229,1490229,
0,1490306,1490306,
0,1490383,1490383,
0,1491075,1491075,
0,1491779,1491779,
0,1492989,1492989,
0,1493646,1493646,
0,1493781,1493781,
0,1493950,1493950,
0,1494421,1494421,
0,1494486,1494486,
0,1496967,1496967,
0,1497531,1497531,
0,1498268,1498268,
0,1499406,1499406,
0,1499912,1499912,
0,1499999,1499999,
0,1500092,1500092,
0,1500252,1500252,
0,1500893,1500893,
0,1501192,1501192,
0,1501911,1501911,
0,1502423,1502423,
0,1502605,1502605,
0,1502646,1502646,
0,1502826,1502826,
0,1502974,1502974,
0,1503400,1503400,
0,1504685,1504685,
0,1508996,1508996,
0,1509113,1509113,
0,1509341,1509341,
0,1510305,1510305,
0,1510322,1510322,
0,1510652,1510652,
0,1510699,1510699,
0,1511954,1511954,
0,1513627,1513627,
0,1513718,1513718,
0,1515065,1515065,
0,1515354,1515354,
0,1515626,1515626,
0,1516269,1516269,
0,1518298,1518298,
0,1518553,1518553,
0,1519142,1519142,
0,1523167,1523167,
0,1524288,1524288,
0,1525038,1525038,
0,1525468,1525468,
0,1525487,1525487,
0,1525541,1525541,
0,1526386,1526386,
0,1526516,1526516,
0,1534983,1534983,
0,1536395,1536395,
0,1537752,1537752,
0,1538236,1538236,
0,1538920,1538920,
0,1540201,1540201,
0,1542100,1542100,
0,1542535,1542535,
0,1543090,1543090,
0,1543296,1543296,
0,1544931,1544931,
0,1545269,1545269,
0,1545619,1545619,
0,1545822,1545822,
0,1547157,1547157,
0,1547394,1547394,
0,1547729,1547729,
0,1549358,1549358,
0,1549675,1549675,
0,1549684,1549684,
0,1549761,1549761,
0,1550030,1550030,
0,1550150,1550150,
0,1550656,1550656,
0,1551455,1551455,
0,1551654,1551654,
0,1552065,1552065,
0,1554748,1554748,
0,1557797,1557797,
0,1558176,1558176,
0,1558310,1558310,
0,1559734,1559734,
0,1559944,1559944,
0,1560448,1560448,
0,1560972,1560972,
0,1561086,1561086,
0,1562052,1562052,
0,1562350,1562350,
0,1563136,1563136,
0,1563196,1563196,
0,1563879,1563879,
0,1563885,1563885,
0,1563939,1563939,
0,1564017,1564017,
0,1564595,1564595,
0,1564842,1564842,
0,1565985,1565985,
0,1567028,1567028,
0,1567799,1567799,
0,1567835,1567835,
0,1567985,1567985,
0,1568166,1568166,
0,1568440,1568440,
0,1569151,1569151,
0,1569656,1569656,
0,1570245,1570245,
0,1570900,1570900,
0,1571382,1571382,
0,1571609,1571609,
0,1572478,1572478,
0,1573183,1573183,
0,1573383,1573383,
0,1576061,1576061,
0,1576684,1576684,
0,1577446,1577446,
0,1577548,1577548,
0,1578303,1578303,
0,1578507,1578507,
0,1578601,1578601,
0,1578619,1578619,
0,1579842,1579842,
0,1580044,1580044,
0,1580705,1580705,
0,1581134,1581134,
0,1581602,1581602,
0,1581940,1581940,
0,1582453,1582453,
0,1582954,1582954,
0,1583076,1583076,
0,1583431,1583431,
0,1583477,1583477,
0,1584222,1584222,
0,1585700,1585700,
0,1588585,1588585,
0,1589865,1589865,
0,1589915,1589915,
0,1590033,1590033,
0,1590177,1590177,
0,1592373,1592373,
0,1593171,1593171,
0,1593241,1593241,
0,1593330,1593330,
0,1593682,1593682,
0,1594209,1594209,
0,1594667,1594667,
0,1595263,1595263,
0,1595491,1595491,
0,1596180,1596180,
0,1596221,1596221,
0,1596265,1596265,
0,1596392,1596392,
0,1597791,1597791,
0,1599859,1599859,
0,1599907,1599907,
0,1600177,1600177,
0,1601276,1601276,
0,1602441,1602441,
0,1603501,1603501,
0,1603818,1603818,
0,1605502,1605502,
0,1605637,1605637,
0,1605751,1605751,
0,1605860,1605860,
0,1606139,1606139,
0,1606272,1606272,
0,1607125,1607125,
0,1607256,1607256,
0,1607322,1607322,
0,1607981,1607981,
0,1609072,1609072,
0,1610647,1610647,
0,1610681,1610681,
0,1610693,1610693,
0,1611384,1611384,
0,1611936,1611936,
0,1611990,1611990,
0,1612067,1612067,
0,1612197,1612197,
0,1612434,1612434,
0,1613822,1613822,
0,1614020,1614020,
0,1614068,1614068,
0,1614625,1614625,
0,1614877,1614877,
0,1615502,1615502,
0,1616842,1616842,
0,1617589,1617589,
0,1619539,1619539,
0,1620195,1620195,
0,1620470,1620470,
0,1620882,1620882,
0,1623669,1623669,
0,1624479,1624479,
0,1625232,1625232,
0,1625242,1625242,
0,1625461,1625461,
0,1625764,1625764,
0,1626317,1626317,
0,1628473,1628473,
0,1629448,1629448,
0,1629633,1629633,
0,1630466,1630466,
0,1630520,1630520,
0,1630700,1630700,
0,1631036,1631036,
0,1631204,1631204,
0,1631385,1631385,
0,1631659,1631659,
0,1632370,1632370,
0,1632875,1632875,
0,1633465,1633465,
0,1634120,1634120,
0,1634602,1634602,
0,1634829,1634829,
0,1635697,1635697,
0,1636042,1636042,
0,1636402,1636402,
0,1636602,1636602,
0,1638154,1638154,
0,1639271,1639271,
0,1639894,1639894,
0,1640656,1640656,
0,1640758,1640758,
0,1641513,1641513,
0,1641717,1641717,
0,1641811,1641811,
0,1641829,1641829,
0,1643057,1643057,
0,1643259,1643259,
0,1643921,1643921,
0,1644834,1644834,
0,1644907,1644907,
0,1645172,1645172,
0,1645685,1645685,
0,1646187,1646187,
0,1646309,1646309,
0,1646660,1646660,
0,1646706,1646706,
0,1647531,1647531,
0,1647880,1647880,
0,1650053,1650053,
0,1652744,1652744,
0,1653798,1653798,
0,1653927,1653927,
0,1655187,1655187,
0,1655237,1655237,
0,1655355,1655355,
0,1655499,1655499,
0,1659056,1659056,
0,1659126,1659126,
0,1659215,1659215,
0,1659567,1659567,
0,1660556,1660556,
0,1661173,1661173,
0,1661401,1661401,
0,1662086,1662086,
0,1662127,1662127,
0,1662171,1662171,
0,1662298,1662298,
0,1664138,1664138,
0,1666222,1666222,
0,1666270,1666270,
0,1667512,1667512,
0,1667976,1667976,
0,1668355,1668355,
0,1668490,1668490,
0,1668604,1668604,
0,1668716,1668716,
0,1668995,1668995,
0,1669128,1669128,
0,1669983,1669983,
0,1670114,1670114,
0,1670180,1670180,
0,1670839,1670839,
0,1672369,1672369,
0,1673137,1673137,
0,1673595,1673595,
0,1674149,1674149,
0,1674798,1674798,
0,1676944,1676944,
0,1677758,1677758,
0,1678498,1678498,
0,1678508,1678508,
0,1680155,1680155,
0,1680848,1680848,
0,1681096,1681096,
0,1681522,1681522,
0,1682058,1682058,
0,1682243,1682243,
0,1683076,1683076,
0,1683130,1683130,
0,1683310,1683310,
0,1683695,1683695,
0,1684398,1684398,
0,1685219,1685219,
0,1685572,1685572,
0,1687068,1687068,
0,1688350,1688350,
0,1688715,1688715,
0,1688867,1688867,
0,1689451,1689451,
0,1691482,1691482,
0,1693908,1693908,
0,1693975,1693975,
0,1695472,1695472,
0,1695549,1695549,
0,1695584,1695584,
0,1696126,1696126,
0,1696475,1696475,
0,1698199,1698199,
0,1698434,1698434,
0,1700427,1700427,
0,1703119,1703119,
0,1708252,1708252,
0,1709947,1709947,
0,1710222,1710222,
0,1710312,1710312,
0,1710564,1710564,
0,1713500,1713500,
0,1713874,1713874,
0,1713885,1713885,
0,1714285,1714285,
0,1715817,1715817,
0,1716597,1716597,
0,1717869,1717869,
0,1718409,1718409,
0,1718605,1718605,
0,1718627,1718627,
0,1719025,1719025,
0,1719224,1719224,
0,1720448,1720448,
0,1720486,1720486,
0,1720521,1720521,
0,1721995,1721995,
0,1722161,1722161,
0,1722394,1722394,
0,1723227,1723227,
0,1723678,1723678,
0,1723950,1723950,
0,1724685,1724685,
0,1724845,1724845,
0,1724959,1724959,
0,1726497,1726497,
0,1732156,1732156,
0,1732944,1732944,
0,1735890,1735890,
0,1736921,1736921,
0,1737747,1737747,
0,1737830,1737830,
0,1738149,1738149,
0,1739643,1739643,
0,1739705,1739705,
0,1740228,1740228,
0,1740964,1740964,
0,1741142,1741142,
0,1741228,1741228,
0,1744662,1744662,
0,1745422,1745422,
0,1746169,1746169,
0,1748390,1748390,
0,1748691,1748691,
0,1748715,1748715,
0,1749887,1749887,
0,1750563,1750563,
0,1750583,1750583,
0,1751090,1751090,
0,1752954,1752954,
0,1753131,1753131,
0,1754100,1754100,
0,1754163,1754163,
0,1755602,1755602,
0,1758199,1758199,
0,1759036,1759036,
0,1760170,1760170,
0,1760696,1760696,
0,1760955,1760955,
0,1762417,1762417,
0,1762645,1762645,
0,1763589,1763589,
0,1763604,1763604,
0,1763775,1763775,
0,1764418,1764418,
0,1765067,1765067,
0,1768659,1768659,
0,1769155,1769155,
0,1771408,1771408,
0,1771493,1771493,
0,1773182,1773182,
0,1776623,1776623,
0,1776653,1776653,
0,1777310,1777310,
0,1777820,1777820,
0,1778155,1778155,
0,1779140,1779140,
0,1779340,1779340,
0,1779380,1779380,
0,1782619,1782619,
0,1783568,1783568,
0,1785621,1785621,
0,1786170,1786170,
0,1790256,1790256,
0,1791459,1791459,
0,1793701,1793701,
0,1794282,1794282,
0,1794956,1794956,
0,1796287,1796287,
0,1797442,1797442,
0,1797736,1797736,
0,1799421,1799421,
0,1801080,1801080,
0,1802820,1802820,
0,1807444,1807444,
0,1807970,1807970,
0,1808273,1808273,
0,1808331,1808331,
0,1812256,1812256,
0,1813994,1813994,
0,1817244,1817244,
0,1817945,1817945,
0,1820655,1820655,
0,1821898,1821898,
0,1823365,1823365,
0,1823733,1823733,
0,1824193,1824193,
0,1824858,1824858,
0,1825287,1825287,
0,1826556,1826556,
0,1827561,1827561,
0,1829539,1829539,
0,1829889,1829889,
0,1830282,1830282,
0,1834471,1834471,
0,1837369,1837369,
0,1837872,1837872,
0,1839028,1839028,
0,1840147,1840147,
0,1840819,1840819,
0,1840825,1840825,
0,1841749,1841749,
0,1841966,1841966,
0,1843363,1843363,
0,1844879,1844879,
0,1846318,1846318,
0,1848415,1848415,
0,1849072,1849072,
0,1849742,1849742,
0,1850335,1850335,
0,1851104,1851104,
0,1851164,1851164,
0,1854859,1854859,
0,1856097,1856097,
0,1856264,1856264,
0,1857209,1857209,
0,1857293,1857293,
0,1857797,1857797,
0,1857915,1857915,
0,1858099,1858099,
0,1858136,1858136,
0,1859079,1859079,
0,1860086,1860086,
0,1860126,1860126,
0,1861573,1861573,
0,1861659,1861659,
0,1861892,1861892,
0,1862245,1862245,
0,1864525,1864525,
0,1865679,1865679,
0,1865687,1865687,
0,1865719,1865719,
0,1865753,1865753,
0,1865787,1865787,
0,1865821,1865821,
0,1865847,1865847,
0,1865942,1865942,
0,1865976,1865976,
0,1866002,1866002,
0,1866010,1866010,
0,1866034,1866034,
0,1866070,1866070,
0,1866078,1866078,
0,1866104,1866104,
0,1866112,1866112,
0,1866146,1866146,
0,1866172,1866172,
0,1866180,1866180,
0,1866206,1866206,
0,1866214,1866214,
0,1866240,1866240,
0,1866259,1866259,
0,1866270,1866270,
0,1866278,1866278,
0,1866304,1866304,
0,1866338,1866338,
0,1866346,1866346,
0,1866380,1866380,
0,1866404,1866404,
0,1866412,1866412,
0,1866438,1866438,
0,1866468,1866468,
0,1866476,1866476,
0,1866502,1866502,
0,1866510,1866510,
0,1866544,1866544,
0,1866570,1866570,
0,1866578,1866578,
0,1866604,1866604,
0,1866612,1866612,
0,1866638,1866638,
0,1866644,1866644,
0,1866665,1866665,
0,1866673,1866673,
0,1866699,1866699,
0,1866741,1866741,
0,1866775,1866775,
0,1866801,1866801,
0,1866835,1866835,
0,1866871,1866871,
0,1866879,1866879,
0,1866943,1866943,
0,1866967,1866967,
0,1866997,1866997,
0,1867005,1867005,
0,1867471,1867471,
0,1868096,1868096,
0,1868541,1868541,
0,1868612,1868612,
0,1869817,1869817,
0,1869979,1869979,
0,1869993,1869993,
0,1870078,1870078,
0,1870417,1870417,
0,1870481,1870481,
0,1871474,1871474,
0,1872015,1872015,
0,1872243,1872243,
0,1872821,1872821,
0,1873429,1873429,
0,1873733,1873733,
0,1874013,1874013,
0,1875229,1875229,
0,1875979,1875979,
0,1876246,1876246,
0,1876635,1876635,
0,1877308,1877308,
0,1877374,1877374,
0,1877467,1877467,
0,1877779,1877779,
0,1877802,1877802,
0,1878564,1878564,
0,1881076,1881076,
0,1881734,1881734,
0,1882606,1882606,
0,1882744,1882744,
0,1883080,1883080,
0,1885328,1885328,
0,1886926,1886926,
0,1887822,1887822,
0,1888141,1888141,
0,1888166,1888166,
0,1888183,1888183,
0,1888294,1888294,
0,1888836,1888836,
0,1889107,1889107,
0,1889812,1889812,
0,1890359,1890359,
0,1891477,1891477,
0,1891686,1891686,
0,1892265,1892265,
0,1892356,1892356,
0,1892399,1892399,
0,1893774,1893774,
0,1895191,1895191,
0,1895267,1895267,
0,1896484,1896484,
0,1897306,1897306,
0,1897863,1897863,
0,1898081,1898081,
0,1900082,1900082,
0,1901589,1901589,
0,1902354,1902354,
0,1902364,1902364,
0,1902423,1902423,
0,1902482,1902482,
0,1902542,1902542,
0,1902564,1902564,
0,1902620,1902620,
0,1902630,1902630,
0,1902722,1902722,
0,1902778,1902778,
0,1902826,1902826,
0,1902872,1902872,
0,1903006,1903006,
0,1904356,1904356,
0,1904528,1904528,
0,1905032,1905032,
0,1906533,1906533,
0,1906538,1906538,
0,1906764,1906764,
0,1906788,1906788,
0,1906861,1906861,
0,1907096,1907096,
0,1907515,1907515,
0,1907933,1907933,
0,1909028,1909028,
0,1910389,1910389,
0,1910425,1910425,
0,1910447,1910447,
0,1910541,1910541,
0,1910621,1910621,
0,1910679,1910679,
0,1910737,1910737,
0,1910831,1910831,
0,1910889,1910889,
0,1910947,1910947,
0,1911005,1911005,
0,1911063,1911063,
0,1911085,1911085,
0,1911179,1911179,
0,1911319,1911319,
0,1911353,1911353,
0,1912390,1912390,
0,1914039,1914039,
